artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Ben Beal,0.9109999999999999,0.531,144041.0,0.48700000000000004,0.00201,0.222,-10.321,0.22,75.487,0.7490000000000001,64.0,2,0,1,['lo-fi beats']
Ben Bridwell,0.499,0.634,212487.0,0.419,0.004379999999999999,0.124,-10.386,0.027999999999999997,118.838,0.562,61.0,0,1,2,[]
Ben Burgess,0.5775,0.5055000000000001,229747.0,0.6315,0.0,0.121,-5.756499999999999,0.02745,85.04299999999998,0.2455,63.0,7,1,4,[]
Ben Böhmer,0.024441666666666667,0.7283333333333332,347901.33333333326,0.7479999999999999,0.8733333333333334,0.197,-9.232,0.0936,123.02233333333334,0.14033333333333334,16.0,11,0,3,['progressive house']
Ben Cocks,0.764,0.51,226986.0,0.35600000000000004,0.0187,0.11599999999999999,-13.442,0.0335,74.877,0.196,63.0,10,1,1,[]
Ben Cook-Feltz,0.8240000000000001,0.611,237893.0,0.268,0.0,0.087,-10.274000000000001,0.0348,127.01299999999999,0.71,0.0,2,1,2,[]
Ben Del Maestro,0.9129999999999999,0.18600000000000005,195667.0,0.418,0.9620000000000001,0.126,-10.947000000000001,0.0348,76.704,0.0462,45.0,9,0,2,[]
Ben E. King,0.5904651162790698,0.5510930232558141,168421.79069767438,0.4155116279069769,0.0007509353488372093,0.1843302325581396,-12.093883720930233,0.04085581395348836,124.82495348837212,0.6997209302325582,28.58139534883721,0,1,86,"['adult standards', 'brill building pop', 'motown', 'rock-and-roll', 'soul', 'southern soul']"
Ben Fankhauser,0.5720000000000001,0.473,322941.0,0.386,0.0,0.0724,-9.494,0.0534,119.796,0.298,52.0,3,1,1,"['broadway', 'hollywood', 'show tunes']"
Ben Folds,0.5749142857142857,0.5055714285714286,280649.2857142857,0.4808571428571428,0.00021584,0.3863857142857143,-8.536999999999997,0.044014285714285714,116.05100000000002,0.40957142857142864,45.57142857142857,0,1,7,"['permanent wave', 'piano rock', 'pop rock']"
Ben Folds Five,0.2497788888888889,0.4552222222222221,247520.0,0.7451111111111113,0.003674944444444444,0.18166666666666667,-7.290111111111113,0.036477777777777776,122.74555555555555,0.4803333333333333,41.111111111111114,7,1,18,"['alternative rock', 'permanent wave', 'piano rock', 'pop rock']"
Ben Gold,0.0030555988,0.4590200000000003,112904.22,0.95216,0.670111528,0.34574200000000005,-6.145880000000003,0.07923799999999998,133.71564000000006,0.460618,8.56,6,0,50,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']"
Ben Harper,0.5507666666666667,0.6391111111111113,238157.0,0.3284555555555556,0.14235594444444447,0.12166666666666667,-14.092,0.06816666666666665,132.58666666666667,0.44333333333333336,50.33333333333334,10,1,18,['neo mellow']
Ben Harper And The Innocent Criminals,0.24100000000000002,0.914,245360.0,0.56,0.0214,0.217,-11.395999999999999,0.113,101.01899999999999,0.87,56.0,7,1,2,['modern folk rock']
Ben Howard,0.5244285714285714,0.3917142857142856,299334.0,0.40700000000000003,0.12938846285714287,0.16237142857142858,-10.803142857142856,0.051114285714285716,109.21342857142858,0.20994285714285715,64.57142857142857,2,1,14,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'stomp and holler']"
Ben Kweller,0.17645,0.5455000000000001,237053.5,0.625,0.000978,0.1725,-6.371,0.03815,111.404,0.423,38.0,4,1,4,['indie pop']
Ben Lost,0.00060741,0.4315,140052.0,0.9420000000000001,0.07070000000000001,0.4955,-5.5045,0.04725,137.1085,0.41565,29.5,11,1,4,[]
Ben McConnell,0.00011999999999999999,0.583,120059.0,0.97,0.9209999999999999,0.133,-7.886,0.0358,127.915,0.325,2.0,0,0,2,[]
Ben Nicky,0.0013139999999999998,0.621,269011.5,0.9675,0.8045,0.4746,-5.7165,0.07355,137.4805,0.477,9.0,2,1,4,[]
Ben Platt,0.50075,0.5036666666666667,261364.0,0.43883333333333335,0.0,0.1244,-9.132166666666668,0.05868333333333332,97.92316666666666,0.4480000000000001,65.0,9,1,6,"['hollywood', 'show tunes']"
Ben Pollack & His Orchestra,0.9899499999999998,0.5945499999999999,179565.95,0.18558499999999994,0.18218710549999995,0.19414000000000006,-16.77635,0.14134000000000002,106.55940000000002,0.5245500000000001,6.05,2,1,40,[]
Ben Preston,0.000594,0.682,453348.0,0.9440000000000001,0.823,0.0568,-7.9529999999999985,0.0439,127.99799999999999,0.10800000000000001,0.0,1,1,1,[]
Ben Rector,0.4377800000000001,0.602,227424.5,0.4255,3.521166666666666e-05,0.10341666666666666,-9.867666666666667,0.0522,146.52683333333331,0.3333333333333333,60.66666666666666,11,1,12,"['acoustic pop', 'indie cafe pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock', 'pop rock']"
Ben Steinberg,0.97025,0.62,196610.0,0.170875,0.0025,0.31175,-17.3105,0.384525,102.08275,0.485,0.5,7,0,4,[]
Ben Watt,0.981,0.601,138933.0,0.126,0.132,0.122,-18.448,0.0339,112.251,0.215,38.0,2,1,2,"['british singer-songwriter', 'british soul']"
Ben Webster,0.877054347826087,0.5438478260869568,262758.1630434783,0.2000119565217392,0.2961348523913044,0.16079021739130436,-15.638836956521745,0.05522391304347822,108.44894565217396,0.45338043478260903,23.51086956521739,7,1,92,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'stride', 'swing', 'vocal jazz']"
Ben Wright,0.918142857142857,0.4192857142857143,233026.7142857143,0.19327142857142854,1.1457142857142857e-06,0.1948142857142857,-16.723857142857142,0.08512857142857144,133.07042857142858,0.3872857142857144,28.0,3,1,7,[]
Benaddict,0.816,0.532,272084.0,0.282,0.0,0.087,-8.001,0.0346,79.484,0.4270000000000001,29.0,0,1,2,['uk alternative hip hop']
Benay Venuta,0.8608,0.5598000000000001,152741.4,0.4376,0.000236,0.5066200000000001,-10.1732,0.19908,114.76619999999998,0.7634000000000001,6.4,6,1,5,[]
Beneath My Shade,0.00217,0.381,217548.0,0.9620000000000001,0.0249,0.0892,-3.9019999999999997,0.213,120.016,0.115,0.0,11,0,4,[]
Benedetta,0.0478,0.43,237383.0,0.8490000000000001,0.0348,0.16399999999999998,-9.001,0.0713,125.05,0.65,1.0,11,0,2,[]
Benedictine Monks Of St. Wandrille De Fontenelle,0.9796666666666668,0.22366666666666668,134973.33333333337,0.25433333333333336,0.0099361,0.24766666666666665,-14.175666666666665,0.07263333333333334,88.09033333333332,0.08753333333333334,0.0,5,0,6,[]
"Benedictine Monks of the Abbey of St. Maurice & St. Maur, Clevaux",0.9906428571428568,0.2069285714285715,156855.5,0.11418571428571432,0.04446208571428572,0.19626428571428567,-22.04657142857143,0.0403,108.55664285714286,0.10070714285714286,24.142857142857146,9,1,28,['gregorian chant']
Benedito Lacerda,0.8839999999999999,0.598,156226.77777777778,0.5624444444444445,0.7208955555555556,0.1753333333333333,-12.898777777777774,0.043344444444444435,113.24833333333332,0.7856666666666666,0.6666666666666666,0,1,9,['choro']
Benet Walsh,0.971,0.525,269240.0,0.138,0.858,0.105,-23.333000000000002,0.0433,161.957,0.267,43.0,5,0,2,[]
Bengt Hallberg,0.9678125,0.558125,217738.1875,0.14713125000000002,0.8948750000000001,0.14682500000000004,-21.099750000000004,0.04949375,87.12056249999998,0.5272375,8.5625,8,1,16,['swedish jazz']
Bengt Hallberg Trio,0.9890000000000001,0.716,171429.0,0.198,0.917,0.121,-22.013,0.0567,108.11200000000001,0.73,0.0,6,0,2,['swedish jazz orkester']
Beni Bonkers,0.0137,0.8059999999999999,401294.0,0.625,0.922,0.158,-4.86,0.0603,128.004,0.215,0.0,7,1,2,['hard minimal techno']
Beniamino Gigli,0.9772,0.28284999999999993,201149.35,0.30184999999999995,0.0571378245,0.18546500000000002,-9.984550000000002,0.03735999999999999,83.42415000000003,0.2639700000000001,1.05,2,1,40,"['classical tenor', 'italian tenor']"
Beniamino Gigli Orchestra E Coro Del Teatro Alla Scala / Giuseppe Antonicelli / Vittore Veneziani,0.9279999999999999,0.56,200000.0,0.569,0.39899999999999997,0.56,-8.655,0.121,127.27,0.521,5.0,3,1,2,[]
Benjamin Bayl,0.755,0.158,147760.0,0.292,0.853,0.304,-16.738,0.0323,67.587,0.37,43.0,7,1,2,[]
Benjamin Britten,0.8678795918367348,0.2961591836734693,217390.51020408163,0.13328775510204086,0.4912980614285714,0.21998367346938785,-24.889285714285716,0.05733673469387755,110.26375510204085,0.19703877551020416,12.93877551020408,2,1,49,"['british modern classical', 'classical', 'neoclassicism']"
Benjamin Dehart,0.691,0.478,237960.0,0.44799999999999995,2.05e-06,0.146,-4.795,0.0262,140.447,0.196,0.0,6,0,2,[]
Benjamin Francis Leftwich,0.7645000000000001,0.6759999999999999,177846.5,0.4205,0.00042735,0.10815,-11.1475,0.0297,100.317,0.5485,50.5,6,1,4,"['indie anthem-folk', 'indie folk', 'stomp and holler', 'york indie']"
Benjamin Frith,0.9940000000000001,0.35100000000000003,223067.0,0.006220000000000001,0.943,0.115,-33.286,0.0388,66.921,0.0794,39.0,0,0,2,"['british classical piano', 'classical piano']"
Benjamin Grosvenor,0.986,0.3256666666666667,457991.33333333326,0.09087999999999999,0.8646666666666666,0.09533333333333333,-25.71433333333333,0.03896666666666667,64.97000000000001,0.1026,57.33333333333334,4,0,3,"['british classical piano', 'classical piano']"
Benjamin Gustafsson,0.131,0.6579999999999999,218750.0,0.619,0.965,0.175,-11.318,0.159,97.97399999999999,0.129,8.0,6,0,2,['neo-classical']
Benjamin Lazar Davis,0.485,0.7070000000000001,219496.5,0.5865,0.000294,0.23500000000000004,-8.036,0.03925,125.02600000000001,0.7150000000000001,0.5,2,1,4,[]
Benjamin Orr,0.187,0.42,264893.0,0.762,0.0010199999999999999,0.0557,-8.237,0.0309,204.78900000000002,0.857,51.0,2,0,2,[]
Benjamin Schmid,0.9690000000000001,0.23,462333.0,0.0498,0.26899999999999996,0.12,-25.462,0.0462,124.553,0.0693,53.0,4,1,1,['violin']
Benjamin Schoos,0.5184849610389609,0.4714545454545455,175106.76623376625,0.4539402597402599,0.43572113662337664,0.1572441558441558,-9.879961038961039,0.03604675324675324,111.69719480519484,0.4363246753246752,0.07792207792207792,9,1,77,[]
Benjamin Schrader,0.6935,0.605,237693.5,0.458,0.0,0.30095000000000005,-10.238,0.333,136.168,0.64,53.0,5,1,2,['show tunes']
Benjamin Tagle Lara,0.9570000000000001,0.423,174890.0,0.21,0.0,0.27699999999999997,-13.043,0.0389,97.34100000000001,0.35,0.0,5,1,1,[]
Benjamin Wallfisch,0.9755,0.177525,184023.5,0.0473,0.7942499999999999,0.075925,-24.64725,0.03945,121.87075,0.08795,46.5,0,1,8,"['british soundtrack', 'deep soundtrack', 'soundtrack']"
Bennett Burrill,0.8640000000000001,0.531,155160.0,0.44799999999999995,0.036000000000000004,0.9229999999999999,-8.627,0.0455,102.131,0.879,1.0,5,1,1,[]
Bennie Green,0.987,0.4270000000000001,393133.0,0.11599999999999999,0.927,0.0894,-14.432,0.0368,93.639,0.196,9.0,1,1,2,"['cool jazz', 'hard bop', 'jazz brass', 'jazz trombone', 'soul jazz']"
Bennie Maupin,0.895,0.27,495840.0,0.369,0.9259999999999999,0.109,-18.636,0.038,83.685,0.14,31.0,0,1,2,"['avant-garde jazz', 'free jazz', 'jazz funk']"
Bennie Morton,0.946,0.764,193827.0,0.5820000000000001,0.845,0.0682,-10.644,0.109,126.447,0.91,1.0,10,1,2,[]
Bennink,0.6629999999999999,0.28600000000000003,1248964.0,0.647,0.0274,0.3670000000000001,-9.238,0.0895,79.09899999999998,0.484,0.0,11,0,2,"['avant-garde jazz', 'deep free jazz', 'dutch jazz', 'jazz drums']"
Benno Kusche,0.8480000000000001,0.4155,209507.0,0.139,2.1375e-05,0.21800000000000005,-19.5175,0.0954,111.07799999999999,0.4445,0.0,2,1,2,[]
Benno Moiseiwitsch,0.9940000000000001,0.317,391353.5,0.11295,0.9025,0.24,-19.631,0.0371,69.00750000000001,0.06615,0.0,11,1,4,"['historic piano performance', 'ukrainian classical piano']"
Benny,0.4493500000000001,0.5999999999999999,251330.0,0.48175,0.00067,0.1324,-8.337250000000001,0.036075,120.23324999999998,0.23700000000000004,55.25,7,1,8,"['electropop', 'pop', 'pop rap']"
Benny Andersson,0.6316666666666667,0.4123333333333334,184032.66666666663,0.3900000000000001,0.6181066666666667,0.16033333333333333,-15.389,0.0357,92.81733333333334,0.4043333333333334,15.0,10,1,3,"['classic swedish pop', 'neo-classical', 'swedish jazz']"
Benny Andersson and Bjørn Ulvaeus,0.782,0.23399999999999999,175729.0,0.14800000000000002,0.9259999999999999,0.179,-20.116,0.0316,71.194,0.165,4.0,10,1,2,[]
Benny Benassi,0.07875428571428571,0.5995714285714284,234288.7142857143,0.762857142857143,0.03965857142857143,0.20675714285714286,-4.820714285714286,0.12300000000000001,131.24542857142856,0.4405714285714285,50.0,5,0,7,"['disco house', 'edm', 'electro house', 'pop dance']"
Benny Carter,0.7959999999999999,0.5529999999999998,225604.4444444445,0.22100740740740749,0.4838068992592592,0.12756296296296296,-15.920222222222225,0.04422222222222222,122.10892592592592,0.6028888888888888,21.444444444444443,7,1,27,"['bebop', 'big band', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'library music', 'soul jazz', 'stride', 'swing', 'vocal jazz']"
Benny Carter & His All Star Orchestra,0.9713333333333332,0.6113333333333334,187586.66666666663,0.1343333333333333,0.0067126666666666645,0.207,-13.849333333333332,0.035500000000000004,109.69733333333332,0.5793333333333333,6.666666666666668,9,0,12,[]
Benny Golson,0.7761666666666666,0.5121666666666667,357014.33333333326,0.2863333333333333,0.4729758333333333,0.12394999999999995,-16.14108333333333,0.04401666666666667,129.03991666666664,0.53325,16.833333333333332,0,1,24,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'stride']"
Benny Golson Sextet,0.943,0.415,286533.0,0.124,0.8009999999999999,0.0848,-15.458,0.0396,116.337,0.266,34.0,7,0,2,[]
Benny Goodman,0.8100195746478878,0.5364711267605632,203336.4330985916,0.3935718661971831,0.4870488837323947,0.3152904929577468,-15.829383802816894,0.14613450704225334,126.77758098591544,0.5269951408450707,11.387323943661974,5,1,284,"['adult standards', 'bebop', 'big band', 'jazz', 'jazz clarinet', 'lounge', 'stride', 'swing', 'vintage jazz', 'vocal jazz']"
Benny Goodman Big Band,0.6853333333333333,0.44333333333333336,306208.66666666674,0.517,0.7663333333333334,0.4526666666666667,-12.651333333333335,0.05663333333333333,167.843,0.4373333333333333,12.666666666666664,6,1,6,[]
Benny Goodman Quartet,0.8827999999999999,0.7266,212622.7,0.4520000000000001,0.8098999999999998,0.23112000000000005,-14.5643,0.04094,112.9236,0.7091000000000001,16.1,3,1,10,"['big band', 'jazz clarinet', 'jazz quartet', 'stride', 'swing', 'tin pan alley']"
Benny Goodman Sextet,0.9028955223880594,0.6351343283582089,204434.59701492536,0.2943555223880598,0.4701424946268657,0.14505373134328367,-15.210850746268664,0.043267164179104506,123.6604179104477,0.6869104477611937,11.313432835820894,5,1,67,"['bebop', 'big band', 'stride', 'swing']"
Benny Goodman Trio,0.9946,0.6932,206952.0,0.14542000000000002,0.91,0.15319999999999998,-17.3878,0.03894,95.6338,0.5422,13.0,10,0,5,"['big band', 'stride', 'swing']"
Benny Hester,0.44299999999999995,0.621,303200.0,0.265,0.0,0.0985,-14.062000000000001,0.0343,100.02,0.195,27.0,4,1,2,['deep christian rock']
Benny Hinn,0.6809999999999999,0.2466666666666667,245120.0,0.30066666666666664,0.0,0.297,-15.787999999999995,0.0389,102.81166666666668,0.2963333333333333,34.666666666666664,6,1,6,['classic praise']
Benny Mardones,0.581,0.4767499999999999,156314.0,0.414725,5.225e-07,0.3671749999999999,-15.99225,0.35687500000000005,125.42975,0.5457500000000001,23.75,0,0,8,['soft rock']
Benny Meroff & His Orchestra,0.9835,0.7495,170333.5,0.391,0.0742,0.10800000000000001,-11.642999999999999,0.0587,97.53299999999999,0.8079999999999999,9.0,8,1,2,[]
Benny Powell,0.7190000000000001,0.495,130157.4,0.5588000000000001,4.24e-07,0.17808,-8.137,0.08030000000000001,120.4252,0.7310000000000001,25.4,0,1,5,['jazz trombone']
Benny Rogers,0.980714285714286,0.5774285714285713,172118.7142857143,0.16832380952380954,0.7811833333333335,0.14957142857142858,-17.93876190476189,0.045276190476190484,129.00295238095242,0.4977142857142859,4.857142857142857,8,1,21,[]
Benny Sadel,0.00329,0.693,264516.0,0.74,2.84e-05,0.0647,-8.399,0.0323,144.855,0.816,43.0,8,1,2,"['dominican pop', 'merengue', 'tropical']"
Benny Sings,0.217,0.7559999999999999,155720.0,0.609,0.00474,0.096,-7.9270000000000005,0.0544,117.023,0.537,77.0,3,1,2,"['dutch pop', 'indie soul']"
Benny Spellman,0.10800000000000001,0.579,143861.0,0.69,0.0,0.14,-10.427999999999999,0.0405,155.744,0.782,5.0,2,1,2,[]
Beno Blachut,0.961,0.243,350640.0,0.31,0.0,0.26,-14.838,0.0627,80.199,0.19899999999999998,0.0,7,1,1,[]
Bent,0.008329999999999999,0.54,369893.0,0.778,0.5760000000000001,0.313,-6.567,0.0367,88.02,0.44799999999999995,51.0,4,1,2,"['contemporary country', 'country', 'country road', 'modern country rock']"
Bent Fabricius Bjerres Ork.,0.958,0.588,165591.0,0.337,0.7170000000000001,0.28300000000000003,-13.504000000000001,0.11699999999999999,194.907,0.8,0.0,5,1,2,[]
Beny Moré,0.6537777777777778,0.5755555555555555,185247.22222222228,0.5304444444444444,0.10999555555555557,0.16751111111111108,-11.152555555555557,0.08866666666666666,130.5958888888889,0.5305555555555556,25.0,1,1,9,"['bolero', 'bolero cubano', 'latin jazz', 'mambo', 'musica tradicional cubana']"
Beny Ramirez,0.000857,0.823,379365.0,0.7929999999999999,0.599,0.13,-7.644,0.0842,124.016,0.725,0.0,6,1,1,[]
Beres Hammond,0.0921904,0.6886000000000001,233320.2,0.6032,0.0006624,0.0495,-9.8698,0.0643,133.255,0.8518000000000001,41.6,0,1,10,"['lovers rock', 'old school dancehall', 'reggae', 'roots reggae']"
Beret,0.466,0.6920000000000001,225213.0,0.49,0.0,0.109,-6.077000000000001,0.0464,155.83100000000005,0.255,0.0,11,1,2,"['spanish hip hop', 'spanish pop']"
Bergen & Francke,0.000143,0.447,445585.0,0.9540000000000001,0.863,0.599,-5.715,0.0442,139.951,0.34,0.0,3,1,4,[]
Berhana,0.4755,0.6765,232551.5,0.303,7.45e-07,0.08514999999999999,-8.680499999999999,0.07504999999999999,122.7675,0.407,59.5,0,1,4,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']"
Berlin,0.06499464,0.5392399999999999,259712.92,0.5937600000000001,0.031576436,0.195588,-13.368599999999995,0.03573199999999998,137.28028000000003,0.7235600000000001,32.84,1,1,25,"['classical performance', 'german orchestra', 'orchestra']"
Berlin Chamber Orchestra,0.976,0.45399999999999996,317933.0,0.19,0.8390000000000001,0.36200000000000004,-14.742,0.0307,78.811,0.324,0.0,0,1,1,['german orchestra']
Berlin Motet Choir,0.987,0.34700000000000003,613160.0,0.0961,2.61e-06,0.233,-17.303,0.0454,100.42200000000001,0.0862,7.0,0,1,2,[]
Berlin Radio Symphony Orchestra,0.8707142857142857,0.4302857142857143,177840.0,0.3047285714285714,0.7134379714285715,0.18174285714285715,-17.62371428571429,0.03835714285714286,113.71585714285713,0.4790857142857143,11.714285714285715,9,1,7,"['german orchestra', 'orchestra', 'radio symphony']"
Berliner Philharmoniker,0.9381707317073172,0.24135121951219515,486998.3353658537,0.14321042682926816,0.7510983542682927,0.20585243902439027,-20.489841463414642,0.04581097560975614,99.95791463414636,0.15300426829268288,25.664634146341466,2,1,164,"['classical performance', 'german orchestra', 'orchestra']"
Bernadette Farrell,0.986,0.21600000000000005,245133.0,0.132,0.0177,0.11800000000000001,-17.436,0.0399,125.64,0.168,36.0,7,1,2,['rosary']
Bernadette Peters,0.9079444444444442,0.39016666666666666,258112.5555555556,0.22416666666666668,0.0003179622222222221,0.2382888888888889,-13.115833333333335,0.07198333333333334,92.181,0.2395,26.5,10,1,18,"['broadway', 'hollywood', 'show tunes']"
"Bernard ""Pretty"" Purdie",0.0307,0.446,209667.0,0.988,0.8170000000000001,0.131,-8.169,0.0801,122.40799999999999,0.17800000000000002,31.0,11,0,2,"['jazz blues', 'jazz drums', 'jazz funk', 'soul jazz']"
Bernard Edwards,0.00557,0.708,397440.0,0.642,0.000517,0.14300000000000002,-11.985,0.0345,116.73899999999999,0.6579999999999999,39.0,1,1,1,['post-disco soul']
Bernard Goldberg,0.971,0.263,421973.0,0.318,0.249,0.184,-11.475,0.0525,186.34099999999998,0.619,0.0,7,1,2,[]
Bernard Haitink,0.9453333333333332,0.1652,547413.3333333335,0.056933333333333336,0.9206666666666664,0.08886666666666666,-25.26466666666667,0.04063333333333333,78.125,0.05003333333333334,28.0,6,1,6,"['classical performance', 'orchestral performance']"
Bernard Herrmann,0.7777247706422022,0.25762935779816504,137636.67889908256,0.1887385321100918,0.5669137614678895,0.1543211009174312,-19.936963302752293,0.04582660550458715,95.6499633027523,0.13044678899082573,9.311926605504588,10,1,109,"['classic soundtrack', 'soundtrack']"
Bernard Jabs,0.00202,0.695,175569.0,0.5660000000000001,0.0,0.16699999999999998,-7.484,0.124,80.029,0.38799999999999996,70.0,6,0,2,[]
Bernard Leighton,0.9279999999999999,0.373,235427.0,0.312,0.905,0.0923,-14.149000000000001,0.0348,137.833,0.48,3.0,3,1,1,[]
Bernard Walton,0.985,0.135,618560.0,0.0596,0.902,0.0671,-23.393,0.042,81.347,0.0395,0.0,3,1,1,[]
Bernard Wright,0.06576666666666668,0.7643333333333332,288573.33333333326,0.8059999999999999,0.11833462,0.1366,-6.599,0.1456666666666667,108.925,0.6203333333333333,31.66666666666667,7,1,6,"['funk', 'post-disco']"
Bernard de la Monnoye,0.941,0.555,134000.0,0.348,0.00564,0.37799999999999995,-18.562,0.0402,100.00399999999999,0.413,18.0,7,0,1,[]
Bernd Glemser,0.972,0.0934,206827.0,0.02,0.892,0.145,-33.082,0.0451,85.33200000000002,0.0452,42.0,10,1,2,['german classical piano']
Berner,0.2656571428571429,0.6914285714285714,209878.2857142857,0.7148571428571427,1.5657142857142857e-06,0.09562857142857142,-6.446428571428572,0.196,106.22557142857143,0.4887142857142857,43.0,6,0,7,"['cali rap', 'gangster rap', 'hyphy', 'oakland hip hop', 'rap', 'southern hip hop', 'west coast trap']"
Bernhard Flies,0.9890000000000001,0.365,145026.0,0.083,6.11e-05,0.349,-17.894000000000005,0.0648,55.485,0.12300000000000001,1.0,5,1,1,[]
Bernhard Lloyd,0.12300000000000001,0.65,267907.0,0.872,0.000185,0.255,-8.533999999999999,0.0414,97.436,0.603,50.0,7,1,2,[]
Bernhard Spingler,0.975,0.146,340893.0,0.16,0.888,0.0844,-20.191,0.0398,81.19,0.0602,36.0,9,1,1,[]
Bernie Leadon,0.758,0.506,407293.0,0.249,0.759,0.0737,-20.301,0.0256,90.23200000000001,0.19699999999999998,32.0,4,0,2,[]
Bernie Worrell,0.546,0.485,447867.0,0.72,0.000332,0.121,-8.583,0.10099999999999999,201.885,0.938,35.0,5,0,2,"['funk', 'p funk']"
Bernier,0.88,0.155,162760.0,0.28300000000000003,0.789,0.125,-14.773,0.0378,73.664,0.0392,13.0,5,1,1,['background piano']
Bernt Staf,0.4370000000000001,0.638,194360.0,0.264,0.0,0.135,-9.256,0.0265,80.343,0.306,27.0,9,1,2,['swedish prog']
Bersuit Vergarabat,0.0436,0.7364999999999999,236186.5,0.7969999999999999,2.135e-06,0.15460000000000002,-5.5604999999999976,0.0431,103.028,0.7725,57.5,6,1,4,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional', 'ska argentino']"
Bert & Ernie,0.3926,0.5658,203059.4,0.3044,0.0,0.25176,-13.1278,0.3824,93.7838,0.4152,22.6,10,1,5,"['cartoon', ""children's music"", 'sesame street']"
Bert Convy,0.866,0.275,212333.0,0.157,0.0,0.11199999999999999,-15.116,0.0318,169.91,0.413,3.0,5,0,1,[]
Bert Dominic,0.177,0.8,169575.0,0.622,0.0008179999999999999,0.11599999999999999,-12.843,0.0317,133.697,0.958,36.0,4,1,2,"['classic opm', 'kundiman']"
Bert Jansch,0.7518076923076923,0.5257307692307692,190423.73076923078,0.23313076923076925,0.26771376538461544,0.11188846153846152,-17.533807692307697,0.038215384615384616,115.00342307692308,0.33601923076923074,26.538461538461537,2,1,26,"['british folk', 'country rock', 'folk', 'folk rock', 'traditional folk']"
Bert Kaempfert,0.6281619999999998,0.5626199999999998,163285.9,0.3977199999999999,0.6821086359999999,0.14923200000000006,-11.343239999999998,0.03416,110.5921,0.5902400000000003,27.48,5,1,100,"['adult standards', 'ballroom', 'easy listening', 'lounge']"
Bert Lahr,0.865875,0.5708125,114579.125,0.31875000000000003,0.000308405625,0.4264375,-19.1226875,0.2341312500000001,109.80393750000002,0.6104999999999999,13.5625,8,1,16,[]
Bert McCracken,0.000192,0.575,170074.0,0.9590000000000001,0.0,0.0515,-2.469,0.10800000000000001,110.973,0.642,71.0,1,0,2,[]
Bert Michaels,0.6986666666666667,0.618,254462.33333333328,0.4586666666666666,0.0,0.425,-9.393666666666666,0.4466666666666667,121.62899999999999,0.8446666666666668,20.0,1,1,3,[]
Bert On Beats,0.00728,0.799,272520.0,0.846,0.20600000000000002,0.051,-7.7860000000000005,0.0547,137.00799999999998,0.563,0.0,1,1,1,[]
Bert Spero,0.982,0.215,176880.0,0.0732,0.0,0.159,-23.024,0.0506,74.786,0.0793,0.0,11,1,1,[]
Bert-Åke Varg,0.8182702702702702,0.6498918918918919,68097.67567567568,0.5441621621621621,5.351351351351352e-08,0.5459729729729731,-14.175837837837836,0.9152162162162158,105.02667567567563,0.6422972972972975,24.243243243243235,1,1,74,"['barnmusik', 'barnsagor']"
Bertello Mucho,0.0006,0.65,348923.0,0.956,0.636,0.0496,-4.575,0.0458,129.994,0.12,13.0,10,0,4,[]
"Bertha ""Chippie"" Hill",0.9853333333333332,0.5483333333333333,174884.33333333337,0.12133333333333332,0.00036666666666666667,0.06433333333333334,-14.728666666666667,0.0853,139.14633333333333,0.5016666666666667,4.0,9,1,3,['vintage swing']
Berthe Sylva,0.965857142857143,0.5018571428571428,183479.0,0.2035714285714285,3.162714285714287e-05,0.2375571428571429,-12.987142857142858,0.07721428571428572,101.70635714285716,0.5421428571428573,0.0,7,1,28,['vintage chanson']
Bertie Higgins,0.3795,0.631,255480.0,0.537,5.925e-05,0.21,-12.2625,0.03165,126.1905,0.76,34.5,11,1,4,['soft rock']
Bertrand Chamayou,0.9945,0.3765000000000001,233307.0,0.0522,0.912,0.08895,-26.6145,0.0543,97.3485,0.29655000000000004,58.0,6,0,4,"['classical piano', 'french classical piano']"
Berval,0.9940000000000001,0.506,177667.0,0.198,0.0,0.0926,-13.877,0.0759,96.97399999999999,0.489,0.0,0,0,2,[]
Beryl Dixon,0.976,0.3283333333333333,278769.0,0.06826666666666666,0.000576,0.09103333333333334,-21.681,0.0482,121.555,0.12003333333333333,0.0,9,1,3,[]
Bessie Smith,0.9867346938775512,0.6082448979591837,192893.02040816325,0.10892448979591833,0.034186022040816326,0.19151428571428566,-12.374163265306127,0.05108367346938775,87.44699999999996,0.449,18.938775510204078,0,1,49,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues', 'vocal jazz']"
Best Christmas Songs,0.534,0.442,180000.0,0.5429999999999999,0.919,0.17,-15.651,0.0396,108.041,0.11599999999999999,0.0,9,1,1,[]
